,label,text
4968,ок,5
1217,иностранный телефон,добавлять япония список страна возможный доставка смс
687,нет категории,aaa
4537,ок,заебись
5785,ок,четко
8795,ок,ока
1231,иностранный телефон,номер телефон приходиться левый указывать невозможно использовать венгерский номер 36 вообще интерфейс кайф молодец
8761,ок,супер
31,нет категории,доменный счет исчезать последний буква исправлять возможность
5019,ок,понятно
3690,ок,нормально
1434,интерфейс,подсказка всплывать упрощать максимум интерфейс
4350,ок,отлично 5
6505,профили,заполнение поле фио писать буква сразу перекидывать поле получатель продолжать остальной буква писать приходиться либо постоянно возвращаться начало писать буква либо писать гдето место копироватьвставлять необходимый информация
2673,ок,добрый понятно черный белый
1184,донастройка,оплата настройка
3511,ок,мир
5164,ок,продолжать работать
3138,ок,супер
7399,ок,отлично
8812,ок,понятно хостинг сервис неудобно работать
3942,ок,отлично удобно
3285,ок,знать
2010,много данных,хороший интерфейс автозаполнение форма персональный данные
1525,интерфейс,сторона лезть дурацкий подсказка тултип полезный совет оформление 90 клиент лишний хромосома
1566,интерфейс,номер телефон писать 7 8
5424,ок,
8853,ок,супер
180,нет категории,поздно переоформлять владелец домен ипать
7892,профили,понятно поле допускать ошибка приходиться определять метод подбор
2658,ок,регра
8429,ок,нормально
2055,непонятно,разбираться труд
8112,нет категории,казахстан формат паспорт иной серия номер длинный вообще получаться зарегистрировать домен сайт застревать ввод данный интерфейс сайт приятный
2850,ок,норма
3927,ок,знать начинать хороший
481,нет категории,1
5604,ок,
1467,интерфейс,информация сравнение выбор тариф
4184,ок,отлично
2141,непонятно,вернуть старый интерфейс
4535,ок,ok
4985,ок,супер
6624,профили,вводить паспортный данные гдеть профиль
2635,ок,good
4258,ок,отлично
3542,ок,отлично
4840,ок,высокий уровень
4244,ок,молодец
8116,нет категории,готовый
2922,ок,пользоваться услуга удобный сайт доступно понятно
8280,непонятно,запутанно
5682,ок,ока
4141,ок,бывать плохой
5340,ок,супер
2981,ок,быстроудобно
787,акции и скидки,добрый видеть обещать 1го домен покупка хостинг илт чтото понимать
4878,ок,продвинутый чайник разбираться отвечать
4927,ок,хороший
3784,ок,супер
7394,ок,хороший
2976,ок,отлично
4517,ок,супер
8316,непонятно,хз
5648,ок,замечательно
4590,ок,супер заказ оформлять пара клик
6122,поддержка,помогать перенести сайт wix
2342,непонятно,сразу разбираться последовательность регистрация неплохо всплывать подсказка
7611,ок,быстро качественно молодец
419,нет категории,убирать выбор подтверждать почта домен выпуск сертификат неудобно
2133,непонятно,интуитивно
5700,ок,
5422,ок,regru проблема сервис быстро удобно понятный
5245,ок,хороший
7159,иностранный телефон,смс связь италия
2065,непонятно,1 сразу понимать отключать допы услуга антивирус выделять ipn2 знать нужный допip преимущество использование
428,нет категории,1 конструктор посадочный страница работать некорректноn2 количество дисковый пространство посадочный страница маловатоn3 давать возможность использовать конструктор вордпресс хостинг рамка бесплатный тариф посадочный страницыппспасибо делать
609,нет категории,понятно хостинг бесплатный сайт 1 страница
7794,ок,хороший
3977,ок,хорошовот оставаться разбираться создание небольшой сайт бесплатный конструктор
2993,ок,быстро понятно
2824,ок,хм автомат лайк
6409,профили,вводиться данный профиль непосредственно окно заказ услуга приходиться делать страница
107,нет категории,присылать чашечка горячий кофе
8403,ок,хороший удобно планшет работать
838,были проблемы,2509 работать кнопка отправка данные
1455,интерфейс,1 нажимать заказывать домен домен указывать хостинг ссл чтото начинать думать чтото втюхивать пытаться убирать получаться убирать нечего потратить минута понятьn2 аналогичный корзина появляться наведение перезагружать страница понимать убирать
2465,ок,надежно быстро
6249,профили,адрес юрлица строка пбульвар жулебинсия дом 5 помещение xviii комната 19 этаж 1nвыдавала ошибка изза недопустимый символ
7201,много данных,убирать обязательный ввод контактный данные
7381,ок,круто
1562,интерфейс,удобный форма домен мобильный устройство
2056,непонятно,сразу подбирать
301,нет категории,медленно
493,нет категории,1
5010,ок,понятно удобно
5680,ок,
4192,ок,бесплатный 2 месяц хостинг
6025,оплата,налаживать оплата карта
1736,много данных,данный попадать 3и рука
3344,ок,гуд
5235,ок,ура ура ура
8546,ок,
4381,ок,
1711,много данных,любить предоставлять свой личный данные
4492,ок,ожидать цена вроде адекватный
3841,ок,хороший
4297,ок,отлично
6724,профили,1 сделать автокомплить адресовn2 настраивать валидация маска телефон мыло тд
8710,ок,отличнобыстро комфортно
406,нет категории,httpsyadiskde6g12345678ivg пмна загружать сайт хостинг
7083,нет категории,дополнять корзина др поиск
225,нет категории,хостинг
5004,ок,понятный доступно
5748,ок,молодец
1211,иностранный телефон,молдова телефон вписываться поле телефон требоваться российский номер молдавский
7190,интерфейс,подсказка
6600,профили,например аннамария 2 заглавный буква заглавный сделать
2657,ок,отлично
7374,ок,отлично
5874,оплата,проходить оплата возможный невнимательностьиливать проблема связь понялавводить вроде спустя пол прошлоппонервничать
2870,ок,норма
1333,интерфейс,оплата хостинг нигде упоминание конструктор сайт добавлять главный страница отдельно
1531,интерфейс,вернуть старый интерфейс
4657,ок,быстро молодец
776,акции и скидки,обещать регистрация домен сертификат приходить сообщение email сертификат выпускать якобы причина домен зарегистрировантот оплачивать сразу kupirezervru
5429,ок,отлично
6504,профили,мобильный версия смочь откорректировать данные либо адаптировать либо тормозить улучшать
685,нет категории,
8915,оплата,apple pay шаг оплата
3941,ок,
1624,много данных,регистрация домен хостинг должный вводить регистрационный данные
8351,ок,быстроспасибо
7062,нет категории,автоматический напоминание продление домина
2054,непонятно,сайт черт нога сламывать
3620,ок,отлично
2234,непонятно,опыт знать пно заказывать хостинг поскольку исчерпывать сведение находить становиться приходиться переносить домен накапливаться прийти
2843,ок,
5122,ок,хороший
3707,ок,good
6433,профили,получатель название некоммерческий партнерство российский гильдия управляющий девелоперов нужный
23,нет категории,httpsmediagiphycommediap0rwkdsrpk7ssgiphygif
8597,ок,отлично
7816,ок,
5271,ок,
1669,много данных,заставлять указывать столько поле форма выводить информация данный хватать вверху помечать конкретный необходимый поле сделать нормальный валидация форма клиент воспользоваться bootstrap
250,нет категории,почемуто работать конструктор сайт личный кабинет нужный сайт размещать текст ссылка скачивание архивный файл простой делать личный кабинет понимать попробовать улучшать подсказывать email создавать сайт
2215,непонятно,понятно дисковый пространство подключать дальнейший стоить
2275,непонятно,купить хостинг иметься домен abcd321ru указывать привязывать подарочный домен какойтосайтрф равный хостинг получать
1588,интерфейс,выбор доменный очевидно располагать корзина кнопка оплата перенести страница
3951,ок,отлично
6742,профили,маленько сбивать толк надпись вводить новый контактыможно повесить подсказочка использование текущий профиль
1348,интерфейс,плохо
7258,непонятно,ничто понимать заказывать услуга настраиваться
178,нет категории,w
3761,ок,ok
8917,оплата,эквайринг робокасса сверху ставить процент радовать аналог подключать замечательно
4798,ок,супер
4182,ок,окей
7457,ок,топ
1090,донастройка,сразу понимать добавлять свой данные ждать активироваться хостинг оказываться заполнять данные
7058,нет категории,возможность сразу вписывать список необходимый домен заказывать приходиться заказывать удобно
8269,навязывание услуг,заказывать хостинг
2500,ок,норма
7974,ок,thank you so much i hope everything will be good
1810,много данных,понятно сразу скрывать домен свой данные
4740,ок,понятный интерфейс быстрый настройка заказ услуга
3504,ок,вроде замечательно
8998,SSL,возможность выбор способ подтверждение домен например почта admindomainru
4699,ок,становиться удобно
2741,ок,гуд
2411,ок,понятно
2382,ок,3
7413,ок,ока
1326,интерфейс,вообще понимать хороший
4333,ок,удобный сервис быстро
743,акции и скидки,вводить заблуждение акция писать бесплатно оказываться купить минимум 3 месяц скидка акция бесплатный хостинг
2855,ок,ясный понятно
6887,цена,сделать стоимость годовой обслуживание домен дешево
6427,профили,ввод дата рождение смочь сделать приходиться позвонить служба поддержкиппоказываться вводить 1987 87 сталкиваться заниматься разработка сайт вводить полный оказываться очевидно
1564,интерфейс,интерфейс непонятный перегруженпплашка кнопка зарегистрировать выбирать домен подгружаться сразу
6953,нет категории,непонятно услуга услуга
5897,оплата,ошибка загрузка сервер оплата
4856,ок,неплохо
1241,интерфейс,действие 10 подтверждение
8770,ок,отлично
348,нет категории,раздел продление домен находить описывать тариф эконом стандарт разница посмотреть
4707,ок,
2009,много данных,заполнять куча личный инф манипулировать цена годмесяц круто
7522,ок,
3639,ок,огромный
2002,много данных,данные заполнение
2864,ок,супер
3834,ок,супер
5890,оплата,срываться оплата вебмани неважно работать сайт получаться оплачивать вебмани грузиться сайт
1318,интерфейс,канон дизайн шаблонно придирка большой интерфейс mobilefirst явно fullhd
8249,много данных,убирать паспортный даннын
2518,ок,отлично
2195,непонятно,вообще понятно
6882,цена,нахуй платить
6227,акции и скидки,вернуть старый способ оформление заказ ужас полный изза новшество 2 мес бесплатный хостинг взять вводить код негде
2219,непонятно,хватать видео объяснение особенность тариф чайник
925,были проблемы,предотвращать вылет окошко полный название остальное устраивать
2797,ок,cool
4817,ок,пойти
6824,цена,сделать возможность оформление хостинг
3726,ок,ok
4597,ок,good
4106,ок,отлично
1649,много данных,перегибать палка запрашивать личный данные гражданин страна
5743,ок,ока
1667,много данных,заполнять покупать хочеться
8669,ок,быстро удобно
7639,ок,
7831,оплата,выходить окно заказ успешно оплачивать оплата сбербанк онлайн
6250,профили,понятно фактически одинаковый профиль выбирать
8379,ок,
5376,ок,держать
291,нет категории,услуга доменный брокер работеат никто продавать
869,были проблемы,портал работать крайне медленно
6277,профили,поле ввод выдавать паспорт выдерживать длина значение тп 66 отдел уфмс россия санктпетербург ленинградский обл приморский рне гора санктпетербург ошибка написать приходиться девелоперский консоль выковыривать просьба принимать мера
1304,интерфейс,пошаговость сложный комбинация
7620,ок,отлично
1573,интерфейс,дизайн сайт
1018,непонятно,супер хватать ссылочка инфо система управление хостинг
2814,ок,збс
5556,ок,классный
1199,интерфейс,неовозможно задавать сервер
1814,много данных,указывать цена продление нужный данные паспорт
498,нет категории,2
4483,ок,
4220,ок,огонь
2466,ок,отлично
26,нет категории,служба поддержка онлайн
5768,ок,ока
8706,ок,норма
3406,ок,ока
764,акции и скидки,скидка постоянный клиент отдельный услуга вроде покупка доменный па устраивать техподдержка красавчикипремия
4734,ок,начинать работать посмотреть получаться
6829,цена,пусть цена продление оказываться 199 рубль
8880,ок,
6816,цена,цена снижать годовой выплата доменный
2637,ок,проходить
4820,ок,5
6347,профили,понятно вводить данные компания аккаунт взять оттуда
8652,ок,удобно
7011,нет категории,данный карта вводить свой номер номер занимать странно
4624,ок,хороший компания сотрудничать
4249,ок,знать
5498,ок,отлично
4548,ок,вроде нормально
5549,ок,нравиться
8636,ок,супер
7746,ок,вск ока
5136,ок,отлично
7268,ок,огонь
5629,ок,круто ребята
7424,ок,гуд
7217,много данных,классный интерфейс здорово указывать данные заполнение
6641,профили,глючать форма подача данные юридический лицо вероятно изза автозаполнение предлагать хром смочь отправлять данные форма 4ой попытка
4607,ок,отлы
6509,профили,убирать глюк буква вводить фио переносить ввод получатель корреспонденция приматывать
2580,ок,знать поддержка python супер
8976,профили,заполнение профиль ошибаться заполнение поле исправление данные форма сохраняться
8821,ок,норма
5868,оплата,заказ списывать сразу повторный услуга хостинг приобретать полгода списывать деньги 2 услуга просить вернуть часть денегпя приобретать полгода
8272,навязывание услуг,нажатие кнопка оплачивать домен автомат цепляться хостинг давать выбор нужный внимательный прикупать вопрос
1769,много данных,сразу активировать тратить ввод данные профиль
1319,интерфейс,понятно текущий тариф название похожий ссылка текущий тарифный план
4843,ок,хороший сервис
6520,профили,вводить данные
5147,ок,отлично
4901,ок,5
8108,нет категории,понимать ssl сертификат бесплатно список пропадать
8444,ок,никакой замечание
3339,ок,сайт крутой молодец
7018,нет категории,плохо
435,нет категории,1
3279,ок,класс
8325,непонятно,сразу ясно делать домен
5163,ок,отлично
8383,ок,клевый
2765,ок,хороший
8346,ок,нормально
1031,непонятно,платформа управление написать сравнение совет выбор цена использование указывать
7811,ок,отлично
1255,интерфейс,крупный
7012,нет категории,добавлять разнообразие доменный
313,нет категории,показывать ограничение тариф виртуальный хостинг явно число одновременный httpзапросов сайт
4301,ок,понятно благодарить обслуживание
8119,нет категории,
6374,профили,отчество обязательно поле
5728,ок,отлично
3045,ок,принцип доступно понятно хороший обслуживание
8954,профили,непонятно разделять пробел серия номер паспорт пример подсказка поле ввод указывать пробел валидация позволять видимо пробел
1232,иностранный телефон,vozmoznost stavit nomer drugoi strani
1264,интерфейс,вносить регистрация домен существующий какието заморочка
7121,были проблемы,заказывать аккаунт перекидывать
8158,были проблемы,постоянно выдавать ошибка cannot read property removeeventlistener of undefined
2318,непонятно,непонятно делать
6914,SSL,давать выбирать способ подтверждение ssl
5040,ок,проходить замечательно
2893,ок,отлично
5144,ок,отлично
2103,непонятно,понятно посмотреть ход работа
1516,интерфейс,повышать тариф кнопка понижать служба поддержка счет 3 получаться выписывать помощь служба поддержка
8035,нет категории,aaa
4724,ок,
4340,ок,отлично
1260,интерфейс,полный пиец убирать название добавление существующий домен полный ппц услуга перемешаться
8641,ок,
2288,непонятно,запутываться
5931,оплата,оплата карта работать
1955,много данных,страшно выбирать информация привязывать аккаунт оказываться персональный данные паспорт общедоступный
8354,ок,шикарно
4931,ок,оперативно
7941,профили,испокон век устаиваться правило обязательный поле заполнение помечаться звездочка чтото придумывать новый добавлять надпись маленький шрифт
1364,интерфейс,сложный структура сайт достаточно разбираться обычный обыватель предлагать закрывать сайт перекидывать страница приходиться начинать заново окно диалоговый большой двигаетсяавтомат закрываться делать действие сайт получаться мешать закрывать странно сделать весьма удобно мило
2110,непонятно,сразу понятно сохраняютсяудаляться выбирать домен
8514,ок,
7868,профили,автокоррекция ввод
8672,ок,отлично
1095,донастройка,просить заполнять паспортный данные оплата умно
8016,нет категории,убирать выезжать справа хрень
3397,ок,
1169,донастройка,сообщать регистрация вводить данные производиться регистрация форма доступный оплата
1003,были проблемы,изза соглашение политика кукисать видно кнопка зарегистрировать
5434,ок,удобно
3902,ок,good
1015,непонятно,панель непонятный рекомендовать
1534,интерфейс,вносить пошаговость заполнение данные пользователь исходить короткий блок
5915,оплата,оплата проходить пытаться оплачивать повторно ничто выходить удалять счет
1290,интерфейс,сценарий действие рождать путаница голова домен регистрировать разный сторона
3381,ок,
4316,ок,
4216,ок,
4016,ок,супер
5849,оплата,карточка приватбанк принимать возможно какието проблема оплачивать paypal
6092,поддержка,перенести бэкап удаленный услуга хостинг услуга хостинг
5861,оплата,перевыпускать карта изменение вносить оплата клик видно производить
1801,много данных,галочка private person
2651,ок,доступно понятно
8744,ок,отличнр
5002,ок,отлично
5805,ок,крутой хост
6531,профили,данные приходиться вводить дважды
2573,ок,супер
8974,профили,сделать подбор улица индекс ввод адрес стыдно
5592,ок,отлично
4041,ок,класс
7215,много данных,непонятно персональный информация являться доступный
6364,профили,вводить оплачивать повторяться
4292,ок,all right
8634,ок,ока
2617,ок,super
3256,ок,супер
8760,ок,супер
4232,ок,понравиться
4049,ок,устраивать
5310,ок,отлы
3739,ок,
2439,ок,супер
4428,ок,
6410,профили,делать отчество
6093,поддержка,просить организовывать перенос сайт текущий хостингапдать переносапдомен ideatravelnлогин regru hahaitsafakeloginnтекущий хостинг iqhostrunnсайт разрабатывать cms modx обновление код планироваться работа контент посещаемость низкаяпппри необходимость готовый выдавать логинпароль копирование файл
4940,ок,работать
1950,много данных,обязательный
452,нет категории,12345
75,нет категории,доступ сайт работать vpn турция
7888,профили,наглядность паспортный данные экран
2360,непонятно,интерфейс крайне непонятный
5276,ок,топ
5928,оплата,карта альфабанка проходить оплата пробовать 2 сбер сразу проходить
8604,ок,отлично
4388,ок,оформление заказ проходить удобно понятно
3370,ок,отличный ребята оставаться мобильный приложение добавлять огонь
7886,профили,изменение профиль указывать адрес регистрация юридический адрес скоро случай иметься вид всетака почтовый адрес адрес регистрация
5593,ок,знать факт интуитивно понятно быстро обновление крутой
5073,ок,отлично
160,нет категории,1
1938,много данных,паспортный данные
2491,ок,отлично
4911,ок,отличный
7771,ок,отлично простой интуитивно понятно
1013,непонятно,новичок сложно выбирать панель управление хостинг расписывать преимущество недостаток субъективно
6630,профили,отдельный поле улица дом квартира просить заполнять паспорт
2217,непонятно,нужный подсказка делать поэтапно
7080,нет категории,забывать покупка домен прикреплять профиль данные
643,нет категории,потеряться выбор план хостинг открытие подробный описание слегка теряться изза отсутствие видимый рамка разделять план
1942,много данных,зааполнять
6179,поддержка,онлайн техподдержка
1616,донастройка,давать сразу выбирать dns сервер
2944,ок,нормально
8609,ок,
7185,интерфейс,удобный дизайн функция убирать прошлый старый дизайн удобно ирабатывать место
7594,ок,отлично
4010,ок,норма
7470,ок,норма
1972,много данных,понятно подробный информация обязательный порядок
2990,ок,понимать столько данные
6148,поддержка,телефон кудь обращаться помощь сложность сайт находить контакт
1048,непонятно,приводить пример движок ориентировать панель управление
470,нет категории,чайник посоветуюразва описание скоростной быстро грузиться ссдкак понятноопять чайник
112,нет категории,выдаваться альтернативный домен
4915,ок,четко благодарить
3066,ок,
632,нет категории,
6467,профили,загружать информация фотография
278,нет категории,
4510,ок,
8113,нет категории,невозможно закинуть корзина одновременно освобождаться свободный домен
7945,профили,неоднократный заполнение поле
8045,нет категории,5
4941,ок,
2135,непонятно,полный жесть танец бубен
7567,ок,отлично
3814,ок,удобно супер вообще успех ребята
2485,ок,отлично
7849,оплата,способ оплата формировать счет основание графический код удобно онлай сб телефон
5614,ок,простой
123,нет категории,приватный сделать акаунт оформление
8895,ок,супер сайт
5938,оплата,писать оплата гражданин страна например прямо указывать оплачивать гражданин украина запятая указывать приходиться рыскать
4642,ок,оформление отзывчивый дизайн оперативный общение чат поддержка
4044,ок,норма
1088,донастройка,оплата закрывать вкладка естественный реакция любой настройка должный происходить оплата передавать привет долбоящер решать подругой
7125,были проблемы,проверять робот
5857,оплата,прходить оплата карта напрямуюполучаться яндекс
6741,профили,понятный сложность латинский написание компания ошибка какойто недопустимый символ конкретно указывать перевод происходить автоматически приходиться редактировать метод тыка продвигаться регистрация
2721,ок,отлично
1084,донастройка,вернуть регистрация домен предлагать вводить давать анкета перебрасывать сразу оплата ппридтись личный кабинет создавать новый анкета делать экспресс регистрация ужасно удобно понятно
8727,ок,
4821,ок,ока
226,нет категории,
93,нет категории,сделать описание сразу
4251,ок,топ
7947,профили,данный отправляться 1 приходиться обновлять страница вбиваться заный
1501,интерфейс,сделать возможность быстрый покупка папка
4942,ок,замечание оформлять оплачивать течение 5 минута
2322,непонятно,добавлять гифкуинструкция совершать шаг 123
1269,интерфейс,оплачивать сразу понятно делать вообще понятно
6134,поддержка,помощь новичок сделать
3163,ок,ока
5844,ок,its ok
4939,ок,отлично
2378,ок,
7521,ок,пользоваться впервые нравиться
6595,профили,отсутствие данные местонахождение улучшать 21 век двор крепостной путешествовать
3797,ок,отлично
1175,донастройка,понимать нужный повторный оформление оформилстранно
8287,непонятно,покупка домен купить хостинг приходить письмо понятно купить хостинг переходить ссылка купить хостинг вводить заблуждение покупатель писать простой понятный письмо
5681,ок,отлично
293,нет категории,хуйня
4351,ок,благодарить хороший
1302,интерфейс,сделать очевидный расположение корзина заказ
8136,были проблемы,сайт оформление подтормаживать
6898,донастройка,черт нога сламывать направлять днс
1254,интерфейс,находить сменить тариф существовать host1 host3
1515,интерфейс,дейтпикер формат инпут телефон
4794,ок,готовый
5951,оплата,5 оплачивать ужас
8084,нет категории,сделать явный добавление корзина выбирать домен добавлять автоматически
2991,ок,отлично
4024,ок,удобно информативный
582,нет категории,приходить смс
7026,нет категории,44
6137,поддержка,служба поддержка чатик уютный
8716,ок,приятный новый дизайн
1230,иностранный телефон,форма давать указывать номер телефон предел рф номер рф приходиться придумывать
5958,оплата,добавлять ресурс оплата
6502,профили,профиль
5069,ок,отлично
3094,ок,отлично
6327,профили,латинский название ввестись автоматически показывать ошибка ввод nв итог поле латинский название понравиться кавычка сразу понимать
4373,ок,мобильный телефон проставляться дата
6160,поддержка,служба поддержка онлайн
1089,донастройка,выбор профиль регистрировать момент оплата
7715,ок,ока
7647,ок,вообще шок выходить делать 4 расслабляться
1968,много данных,вносить данные объяснять указывать защищать
1893,много данных,убеждаться личный данные настраивать приватно
5379,ок,работать четенько
231,нет категории,fdhfthtyhftghfg
642,нет категории,ip адрес заполнять сведение перебор
593,нет категории,сей неактивный профиль возможность создатый ь сайт
6705,профили,город село когото сбивать толк
4651,ок,класс
8818,ок,класс
2805,ок,the best
7648,ок,
3521,ок,ока хотеться python nodejs хостинг
4463,ок,некуда
5719,ок,супер
4882,ок,
4486,ок,ничто замечательно
7866,профили,отлично фамилия входить полностью safonovie правильно паспорт ограничение 32 знак позволять грамотно написать фамилия
1835,много данных,использовать паспорт
8284,непонятно,подробно расписывать настройка делать картинка шаг
6766,профили,сделать отчество обязательный поле
6450,профили,разбивать рег этап вообще сделать отправка скан паспорт юзер вводить ничто вручную понятно корреспонденция должный приходить адрес адрес указывать проживание прописка
5828,ок,гуд
5570,ок,супер
6828,цена,цена
4039,ок,good
5025,ок,отлично
1964,много данных,улучшать длинный нудный процедура регистрация настройка вообще задолбаться фигня сделать както простой например хер паспортный данные собираться использовать передавать оформлять настройка ждатьколлектор судебный исполнитель свистеть конфиденциальность личный данные верить туфта
5799,ок,супер
3391,ок,отлично
6980,нет категории,вернуть старый интерфейс спрашивать курить придумывать нечто
4212,ок,отлично
3265,ок,дизайн божий
88,нет категории,wf
5574,ок,просетапивать блестяще
3896,ок,отлично
1853,много данных,русский домен латиница запрашивать лишний информация недопустимый закон остальное норма
7270,ок,отлично
4104,ок,шикарно
1381,интерфейс,снижать тариф увеличивать
8495,ок,четкий
671,нет категории,
3024,ок,прекрасный свой сайт ура
5952,оплата,добавлять оплата мобильный банк
2652,ок,пойти
3692,ок,круто довольный
6827,цена,цена уменьшать 1 месяц
7497,ок,удобный сервис
6861,цена,ребята отлично цена дешево
8154,были проблемы,странный ошибка выскочить cannot read property removeeventlistener of undefined
7604,ок,непривычный новый интерфейс остальное супер
494,нет категории,1
4242,ок,
7096,нет категории,оплачивать домен приходить 2 смс сбер текст смс пароль вход профиль
7051,нет категории,лор
3803,ок,ok
3,нет категории,yjhbfg
5016,ок,нормальный
6434,профили,смочь вводить правильный зип почта приходиться выбирать страна
4808,ок,
1896,много данных,информация запрашивать
8535,ок,быстро удобно
1630,много данных,данные вводитьпеще телефон мобильный
8980,профили,вводить паспорт запоминать
3352,ок,предел совершенство
2911,ок,уходить настраивать
1272,интерфейс,отвратительный форма
1975,много данных,кончать хуйня форма заполенний
5956,оплата,смочь оплачивать банковский карта оплата зависать никакой результат приходиться заходить сбербанконлайн оплачивать личной кабинет банк
3168,ок,
3103,ок,высокий уровень домен брать
8065,нет категории,rusos e russa que bom
3529,ок,отлично
6398,профили,написать полностью заполнять контактный информация
3960,ок,устраивать
3061,ок,
8891,ок,быстро удобно
5474,ок,изучать вроде
4664,ок,молодец
183,нет категории,2аа
6400,профили,возможность удаление контакт
628,нет категории,dct
7446,ок,
3779,ок,знать удобно
7420,ок,отлично
3716,ок,coool
5757,ок,крутой
5713,ок,
2607,ок,молодец круто
1798,много данных,непонятно вводить данные паспорт
5207,ок,отличный хостинг регистратор домен подарок
