,label,text
6542,профили,Зачем мне повторно вводить свои данные если уже ранее вводил? Верните взад эту функцию
6543,профили,"поля для адреса почты не дают сделать автозамену текста, приходится долго набирать текст"
6544,профили,не понятно серию и номер паспорта писать слитно или раздельно )
6545,профили,"Уберите обязательное поле Отчество. Потому что у меня нет отчества, хоть я и гражданин России."
6546,профили,"Непонятно при оформлении страницы личные данные. Укажите . что слово ""область"" указывать указывать обязательно. или сделайте автозаполнение. Перед названием города тоже не понятно было, ставить ""г."" или нет. \n\n А вот изменения уже через поддержку.\n\nВ остальном хорошо и просто"
6547,профили,"Настройте ячейки для заполнения форм адресов разного направления, чтоб не писалао ошибки-потратила 3 дня чтоб заполнить, постоянно поля адресов выкидывали-красным! не было терпения-грамотно графы органиовать надо"
6548,профили,"брать в фокус первое поле, заполненное с ошибкой, после нажатия кнопки сохранить"
6549,профили,"Показывает красным и пишет, недопустимое значение... И что? Где нормальный пример с пояснением? Или вашей форме принципиально какая кавычка стоит?"
6550,профили,"Пишите точнее,какие знаки некорректны при заполнении"
6551,профили,почтовый индекс так и не получалось настроить . у нас почтовый индекс az1000 но этот ответ не принимало.пришлось добавить слово BAKI
6552,профили,"Внесите пункт Абонентский ящик, почта России без него нормально не работает)\nспасибо!"
6553,профили,Почему-то слетел шаблон. Пришлось заполнять заново
6554,профили,"2 раза перегружал страницу ввода данных. При нажатии кнопки ""готово"" ничего не происходило, поля ввода данных замерзали. В итоге после очередного ввода данных вместо ""готово"" перегрузил страницу, в итоге перешел на страницу ""Поздравляем! Заказанные услуги настроены"".\nБраузер Яндекс"
6555,профили,"Уберите заполнение почтового адреса, крайне мешает"
6556,профили,Можно без телефона делать?
6557,профили,"зачем вы автоматически вставляете длинные названия с недопустимыми символами в поле почтовый адрес, чтобы потом выводить об этом ошибку? немного странно) сами вставили, сами ошиблись. а в остальном норм."
6558,профили,"ввести автопробелы при вводе данных паспорта и моб. телефона, автоматический поиск индекса при указании адреса,"
6559,профили,"При автоматической транслитерации буква ""ж"" в фамилии должна быть ""zh"", а не ""g"""
6560,профили,Добавить автокомплит к адресам
6561,профили,Зависло на этапе ввода паспортных данных
6562,профили,Индекс можно подвязывать исходя из адреса)
6563,профили,когда вы предлагаете выбрать какие-то настройки ПОКАЖИТЕ ЧТО вы именно ПРЕДЛАГАЕТЕ ВЫБРАТЬ
6564,профили,"Обозначить, что код КПП необходимо заполнять только российским компаниям. Я пол часа потратил на поиск информации о КПП. Затем случайно оставил поле пустым и нажал ""Готово"" и все прошло. \nДумаю необходимо обозначить этот нюанс."
6565,профили,"На самом деле профиль пользователя уже был заполнен. Дотошное заполнение всех пунктов и информация об заполнении, только после того, как выбираешь оплатить с счёта. С моего аккаунта уже приобретались доменные имена. Всего хорошего и успехов."
6566,профили,Поля можно было заполнить автоматически
6567,профили,"Нельзя зарегистрировать человека без отчества.\nА между прочим у нас есть люди с гражданством РФ, на дальнем востоке без отчества. https://c2n.me/3ZCabcd.jpg\nКак писать в этом случае? Какой вариант выбирать https://c2n.me/3ZCqwer.png ?\n\nВ итоге заполнил два раза то форма не прошла, то прошла, отобразилось, что не заполнен профиль, но при этом выбор для домена аж две.\n\nЕще Имя нельзя писать, как Си Гвон, не дает писать большую букву вторую.\nСерьезные недочеты товарищи!"
6568,профили,Авто-заполнение\nОтметки обязательных полей
6569,профили,Раньше не требовали данные организации
6570,профили,"Для Юридический лиц, в форме регистрации, в почтовом адресе, хотелось бы ставить в поле ""Получатель"", название фирмы."
6571,профили,В не удобном формате вписываются данные
6572,профили,не заполнять каждый раз анкету к покупке домена
6573,профили,"поле индекс копризничает призаполнении паспортных данных, либо недостаточно символов, либо превышает допустимое. Просмотрите проверку данного поля, а в остальном очень удобный и простой интерфейс, ничего лишнего)"
6574,профили,"Увеличьте, пожалуйста, количество знаков в адресе. Хотя бы до 40. Н-р для адреса г.Москва, поселение Сосенское, деревня Змёнки."
6575,профили,"Учесть, что у граждан из-за рубежа часто нет отчества, не принято! В паспорте указывается только имя и фамилия. При регистрации пришлось указывать отчество, которого нет поблизости в паспорте, иначе оформление заказа не проходит."
6576,профили,Каждый раз приходится вводить данные
6577,профили,"Ужас. Вбил в контактных данных один имейл, регистрация прошла по другому, все чеки и отчеты пришли на него, пришлось все данные менять. полная путаница у вас случается если в почтовой программе висит несколько акаунтов. Вы либо автоматически считывайте с которого заходят к вам, либо высылайте все на тот который в карточку вбивают"
6578,профили,некорректно работают настройки для введения данных для иностранцев
6579,профили,"Города у нас нет, есть ДНП ""Царицынская усадьба на Ахтубе"", но это слишком длинное название и его система не приняла. Адрес для корреспонденции введен неверно."
6580,профили,непонятно как указать отсутствие отчества
6581,профили,"у меня нет отчество, никак не пройти регистрацию"
6582,профили,Не сохранилась форма с данными. Пришлось все повторно вводить.
6583,профили,"У меня уже был настроен профайл, но после добавления новой услуги, вылезло окно о заполнении профайла или подключения телефона. До этого аккаунт был переведен с mne.ru Крайне не удобный и не понятный функционал"
6584,профили,Зачем спрашивали почту?\nЕсли можно было только телефон.
6585,профили,У меня по паспорту РФ НЕТ отчество. А приходится Ххх ставить т.к. прочек - тоже не принимает. Надо меняться со времени
6586,профили,Выбор профиля - сокращенные плашки не информативны.
6587,профили,"Тот, кто программировал поле ""Получатель"" должен идти копать картошку в поля. Сначала выдавалось сообщение про ""перебор символов"", хотя всё название компании, включая пробелы, составляло всего 47. Когда уже терпение было на исходе от многочисленных безуспешных попыток пройти данное поле, методом научного тыка оказалось, что всего-то нельзя использовать кавычки в данном поле и количество символов не при чем. А ведь бывают компании с названиями длиннее 55 символов - вы их не хотите видеть в числе ваших клиентов?"
6588,профили,"Ниже зарегистрированного домена предлагается внести новые контакты, это сбивает с толку, и не сразу понятно, что от меня хотят. Вроде все внес, но зачем то надо вносить еще. Перенесите предложение об изменении контактов ниже существующего профиля."
6589,профили,"поле для города до 25 символов, сложно вставить район и посёлок"
6590,профили,"Отчества может и не быть, в который раз напоминаю. Валидация телефона убогая, почему я не могу ввести 8..."
6591,профили,"Выбрал профиль, появилось окно с просьбой дозаполнить, решил выбрать другой, закрываю окно дозаполнения, появляется вопрос вроде: заполнение не завершено данные будут потеряны, и кнопка ""продолжить"" и ""отмена"", по смыслу любая кнопка подходит под любой вариант дальнейшего развития событий."
6592,профили,"было бы прекрасно, если есть уже заполненные формы с данными юрлица, чтобы было автозаполнение. и не приходилось при покупке каждого домена вбивать все данные заново"
6593,профили,Увеличить количество символов в полях названия фирмы
6594,профили,"Покупал домен. Первый домен купил все нормально. Начал покупать второй домен вылезло окно с вопросами, на которые уже были ответы в профиле. Типа укажите Фамилию Имя отчество на латинице. Уже лет 5-7 как указано. И прекрасно покупаю домены с этим данными. Кроме этого постоянно цепляются другие домены при заказе одного. Отменить нет возможности. Приходится возвращаться на начало и проделывать всё заново. В общем юзабилити никакое. И это в 21 веке."
6595,профили,"Отсутствием данных о местонахождении можете улучшить - 21 век на дворе, не крепостные же, можем и путешествовать"
6596,профили,"При альт-табе в другое окно и обратно (чтобы подсмотреть данные паспорта и т.п.), в активном поле ввода текста весь текст выделяется, и вместо того, чтобы продолжить печатать, всё стирается, нужно жать ctrl+z."
6597,профили,Нет возможности предварительного сохранения.
6598,профили,Окошко для ввода паспортных данных можно сделать побольше.
6599,профили,не у всех иностранных граждан в документах есть отчество. Предложенный английский вариант не совпадает с написанным в загранпаспорте.
6600,профили,например имя Анна-Мария . тут 2 заглавные буквы у вас можно Заглавной только первую сделать
6601,профили,Можно добавить автоматическое заполнение данных
6602,профили,"У меня не получилось вписать номер паспорта в данные, система все время выдаёт ошибку, хотя я корректно указывала номер. В итоге вписала просто набор цифр 1234567890 и все получилось."
6603,профили,"Я уже заполнял юр. адрес, но сейчас почему то пришлось заново."
6604,профили,регистрирую хостинг на иностранную компанию - интерфейс не поддерживает ввод данных в другом формате.. к примеру у нас КПП - только цифры.. в европе формат данных в налоговой к примеру такой CZ29413711
6605,профили,"Несколько полей весьма непонятны, многие моменты можно значительно улучшить. К примеру, когда я заполнял анкету, то учитывал названия бланков слева и примеры справа, при подтверждении выдало 2 ошибки в двух разных полях. В обоих я превысил максимальный размер. Я особо не запоминал где и что написал не так, но насколько помню - это Индекс и Адрес. В ""Индекс"" приведен справа от бланка пример, как заполнять: номер из 6 символов и адрес ""Город, улица, дом, ФИО"", однако при подтверждении оказалось что туда можно поместить лишь 6-значный номер; Кроме того, там где нужно указать Город, ничего не написано, что делать если я прописан не в городе, а в сельской области.. и это я не все непонятные моменты моменты описал."
6606,профили,Пометьте звездочкой обязательные поля для заполнения
6607,профили,"Отчество не у всех указывается в паспорте, сделайте необязательным при регистрации. Спасибо."
6608,профили,"Уточнить какой адрес указывать, прописки или куда направлять корреспонденцию"
6609,профили,"Мне нужно было, чтобы в случае отправки писем с уведомлением, вы знали на чье фио отправлять. Но система дала разрешение на ограниченное количество знаков. Надеюсь корреспонденция будет приходить правильно"
6610,профили,"Немного запутано с регистрацией, если данные компании совпадают с данными владельца (можно сделать кнопку, чтобы не вводить второй раз тоже самое) :)"
6611,профили,Добавьте возможность удаления старых контактных данных.
6612,профили,"постраничное заполнение, помощник в заполнении адреса, предподстановка емэйла, форматирование номеров телефона"
6613,профили,Повторно заполнял анкетные данные - первый раз при подаче заявки
6614,профили,1) поле «Кем выдан» для паспорта сделать многострочным
6615,профили,"функцию автозаполнения адресов - не так выскакивает при автозаполнении, особенно на английском"
6616,профили,"При заполнении ФИО латиницей, почему то возникла проблема. Пришлось возвращаться и заполнять заново."
6617,профили,Раньше сразу с заказом оформлялись все необходимые поля
6618,профили,"Для чего каждый раз вводить все данные, даже если это просто новый хостинг"
6619,профили,будет лучше если эти монотонные заполнение заполнить прямо с эмейла
6620,профили,Не вам решать как по английски пишется мое имя и фамилия
6621,профили,"Некоторые поля ввода стоит сделать больше (выше), например поле где указывается кем выдан паспорт, также слегка пугает свободный ввод номера телефона, было бы приятней если бы было форматирование."
6622,профили,Все данные есть в моем профиле
6623,профили,"Что пока улучшить не знаю, но вот исправить ошибки которые возникают при оформлении заказа, пожалуй будет отличное решение."
6624,профили,А зачем снова вводить паспортные данные? Они же есть где-то там у меня в профиле...
6625,профили,Пункт написания латиницей
6626,профили,"Формат адреса немного неверен, люди у нас не только в городах проживают."
6627,профили,"Подсветка незаполненых обязательных полей привычнее, чем выделение одного необязательного, который еще поди увидь сразу.\nНе понятно сходу , чо над, чо не над..."
6628,профили,Два повторения ввода контактной информации во время регистрации домена. Можно Сразу Оформлять Информацию В Профиль И Не Запрашивать Ввод Второй Раз.
6629,профили,У нас нет КПП -_-
6630,профили,"отдельные поля, улица, дом, квартира или просить заполнять как в паспорте"
6631,профили,Приходится повторятся в заполнении персональных данных и все выглядит не надежно. Доверия не вызывает.
6632,профили,Непонятно для чего 2 раза указывать контактные данные
6633,профили,НЕ сохраняються данные каждый раз заполнять все по новой ((
6634,профили,"1 Поле индекс может заполняться само\n2 Слева в менюшке при наведении на пункты не очень понятно, что это активные ссылки, в личном кабинете \n3 иконки разнотипные, можно было сделать их однотипными)"
6635,профили,"данные из профиля юр.лица заполненные 1 раз при заказе домена, при заказе хостинга используются не полностью, требуется повторный ввод. В старом кабинете это было реализовано проще и удобнее, просьба проверить и настроить."
6636,профили,Не ясно зачем для ИП требуются реквизиты физ.лица.
6637,профили,"Нет подсказок  при не правильном заполнении полей. Я должен был догадаться, что нельзя использовать кавычки в получателе корреспонденции"
6638,профили,"были трудности с полем ""получатель"" в 45 символов. Получатель юридическое лицо, не физическое. Физическое лицо действующее от имени юридического может меняться произвольно часто. Обязанности по работе с почтой в юр.лице возложены на ""должность"", не на конкретного человека."
6639,профили,"брать данные с регистрации на сайте,а не вводить их по 100 раз"
6640,профили,"Автозаполнение ранее настроенное и чем всегда пользовался не сработало!!! и все пришлось вводить заново, это очень не удобно и раздражает! зачем нужна повторная форма ввода? было все нормально и понятно,выбрал на кого регистрировать, нажал подтвердил."
6641,профили,"Глючит форма подачи данных юридического лица (вероятно, из-за автозаполнения, которое предлагает Хром). Смог отправить данные формы только с 4-ой попытки."
6642,профили,видимость содержимого полей
6643,профили,"Название организации на латинице, что только не делал, не принимает и все."
6644,профили,На латинеце пока название без кавычек не указала не смогла пройти далее
6645,профили,Формы заполнения профилей глючат. Выдают ошибку при этом ошибок нет.
6646,профили,"Добрый день! \nЯ уже вводил адрес юр.лица, но он не подтянулся в анкету, КОТОРАЯ ПОЯВИЛАСЬ ПОСЛЕ ВЫБОРА пАНЕЛИ хОСТИНГА."
6647,профили,"Вылезла ошибка о том, что фамилия не соответствует шаблону, хотя по факту ошибка была в другом поле. Как только я исправил другое поле, ошибка исчезла."
6648,профили,Проблема с указанием индекса. Число символов 15 не хватает
6649,профили,После введения корректных данных не исчезла ошибка с поля ввода фамилии и имени на латинице. Какие поля обязательные какие нет сходу не понятно.
6650,профили,"форму глючит, при заполнение рождения перескакивает на дату выдачи паспорта и все мигает"
6651,профили,сделайте заготовку под телефон в анкете
6652,профили,"Совершенно непонятно, что нужно два раза вводить контактные данные. Я это поняла только после обращения в ваш саппорт. Сделайте что-нибудь, чтобы простому пользователю (кто не каждый день регистрирует домены) было понятно зачем вводить данные два раза."
6653,профили,"В названии организации пришлось вырезать точку, так как форма почему-то на нее ругается."
6654,профили,автоматический расчет индекса по адресу
6655,профили,Можно добавить базу адресов и выбирать из списка
6656,профили,автоматическое определение области по городу
6657,профили,К возможным ошибкам заполнения добавлять пример допустимого заполнения
6658,профили,"Возникала ошибка заполнения поля почтовый адрес, не давало ввести абонентский ящик, и на заполненное поле ""улица, дом, квартира"" писало, что поле не заполнено."
6659,профили,Почему постоянно приходится заполнять одни и те же данные?
6660,профили,проблемы с сокращениями п\\ст это поселок при станции
6661,профили,в мобильной версии не было возможности поставить дату рождения и выдачи паспорта
6662,профили,Нет корректных полей для заполнений для иностранных граждан.
6663,профили,"Вместо города я бы поставила ""Населенный пункт"", т.к. у нас, например, частный коттеджный поселок при регистрации в паспорте записан более 65 символами, и тем более 25, а точнее 110 символов. Поэтому я бы предусмотрела такой вариант для людей, проживающих вне города."
6664,профили,"Инпут - Серия номер паспорта не разбивает данные. Пишется все в кучу, пришлось ставить пробелы как в примере. \nИнпут адреса и кем выдан паспорт не адаптируется по высоте относительно заполняемого контента. Все пишется в строчку и уходит за поля инпута."
6665,профили,При оформлении сервера:\n1. Приходится еще раз указывать адреса юрлица (не берутся из контактной информации личного кабинета)\n2. нет возможности указать полностью свою разбивку диска\n3. нет возможности отказаться от RAID1\n4. не видно возможности указать дополнительную электропочту для сисадмина
6666,профили,почему то 2 раза пришлось данные при регистрации
6667,профили,"пока устраивает, хотя - стоит добавить выбор локации"
6668,профили,"Исключите повторный ввод имеющихся в аккаунте данных, или включите автозаполнение из ранее введенного  в аккаунте с подтверждением и корректировкой."
6669,профили,По какой причине кавычки в названии организации являются запрещёнными символами?
6670,профили,Невозможность использовать кавычки в адресе получателя почты - это неудобно.
6671,профили,не принимал название компании в кавычках
6672,профили,Автозаполнение улицы
6673,профили,"Не сразу получилось верно заполнить поля с латинским наименованием, не очевидны ошибки при заполнении, автоматический ввод не учитывает ограничения, мелочь, но раздражает. При повторной отправке формы получатель корреспонденции менялся обратно на наименование юр. лица и снова выпадала ошибка, хотя перед этим поле было изменено."
6674,профили,ограничение в 45 символов в поле адреса не всегда позволяет ввести адрес полностью. например наш.
6675,профили,"Через браузер на самсунге даты не ставятся,пришлось через хром заново заполнять"
6676,профили,"Получатель - юр лицо. Пишется в кавычках, А кавычки не принимаются"
6677,профили,"в поле заполнения адреса электронной почты поправьте пример, написано введите адреса через запятую, в самом примере написан только один адрес. непонятно можно ставить пробелы между адресами или нет."
6678,профили,"Сначала была фамилия на английском, потом вдруг на русский перешла"
6679,профили,у меня нет отчество!
6680,профили,Почему два раза надо заполнять?
6681,профили,1. Данные поля уже заполнялись в личном кабинете.\n2. Невозможно отказаться от панели управления.
6682,профили,Надо настроить заявку для информации заграничных клиентов. В разных странах разная персональная информация и некоторые требуемые пункты не указаны
6683,профили,"Отчества в паспорте может и не быть, при этом поставить прочерк ""-"" тоже нельзя, пришлось указать ""Нет"", таким образом я указал как бы неверные данные."
6684,профили,"Меньше спрашивайте про оценки, и используйте введеные данные владельца по умолчанию везде одни и те же"
6685,профили,Разобрать бы бардак с дублированными паспортными данными
6686,профили,Сделайте чтобы нужно было указывать отчество только если оно есть. У меня его нет
6687,профили,"У вас глючит форма, в которой несколько раз заставлял вводить по новой и высвечивалось, что ""заполните гражданство"". Пока не заполнил гражданство везде где только можно (в колонках физ лицо и ип, а заполняли мы Юр лицо), это не сработало. т.е. профиль не закрывался.\n\nРешите пожалуйста эту проблему, это все нервы убило."
6688,профили,"В поле, где указывается название организации на латинице, обычные кавычки приводят к ошибке, приходится менять на те, что в примере. В других полях стандартные кавычки к ошибке не приводят."
6689,профили,"Первый пункт в контактах,Гражданство-выдает ошибку."
6690,профили,"Нет возможности регистрировать OOO «Sweet Life Foodservice» в форме, где нужно указать название латиницей. Пришлось написать ""Sweet Life Foodservice"""
6691,профили,выделить обязательные поля
6692,профили,Ошибки не выкидывать
6693,профили,"подписать, какие поля обязательны к исполнению."
6694,профили,откуда у меня столько профилей?
6695,профили,"Вроде все было заполнено, все равно всплывало сообщение, что не все данные заполнены. А так все хорошо."
6696,профили,У меня почему-то создано 5 типов контактных данных и я не понимаю чем они отличаются и какой мне необходимо выбрать.
6697,профили,"Улучшите, пожалуйста, бланк для иностранцев, так как многие пункт, особенно отчество не актуально для иностранцев. Спасибо"
6698,профили,"Не понятно, зачем повторно активировать номер телефона."
6699,профили,Форма заполнения паспортных данных работает не во всех браузерах
6700,профили,"Мне нужно было во время заполнения перейти в поисковик, чтобы посмотреть код города. При этом я почему-то разлогинилась сайта. При повторном логине информацию пришлось вводить заново.\nChrome"
6701,профили,"Куда-то исчезли данные из ЛК, невозможно что-то найти без завершения настройки услуги, даже если выбрать ""прервать"""
6702,профили,"В нескольких формах заполняются одни и те же данные , можно это сделать автоматом"
6703,профили,"Глючит.\n\n""Индекс\n420124\nНе указано обязательное поле «Почтовый индекс»."""
6704,профили,"Не удобно вносить данные, Нельзя выбрать уже сохраненный аккаунт для регистрации. Приходится по 10 раз вбивать одно и то же. Бред. По этому 1 бал, возможно было бы, поставил 0 баллов."
6705,профили,"у меня не город, а село, так что может кого-то сбить это с толку;)"
6706,профили,заполнение контактных данных владельца
6707,профили,Данные при заполнении не сохраняются приходится вносить по новому
6708,профили,"не нужно делать обязательным чтобы писали почему нужен старый интерфейс, бесит аж"
6709,профили,"То ли показалось, то ли реально было так, что транслитерация имени и фамилии прошла автоматически, но при завершении процедуры вышла ошибка, поля стали пустыми. Пришлось вводить самому. И тут нюанс в том, что вариантов транслитерации может быть несколько. Гадать особо не стал, воспользовался сервисом транслитерации по ГОСТу (https://transliteration-online.ru). Хотелось бы, чтобы вопросы транслитерации решались проще и понятнее."
6710,профили,Не сохраняет! Информация не обновляется! Замечания не высвечиваются!
6711,профили,"Сто раз потребовали указать контактные данные, которые я уже заполнила. Оказывается их надо было подтвердить внизу. Ужас!!!"
6712,профили,Все контактные данные мы уже заполняли при регистрации домена. Зачем их вводить повторно?
6713,профили,"Нужна возможность писать РУССКИМ языком , обязательными должны быть только поля ФИО , почта , номер телефона"
6714,профили,"Оплату банковской картой так и не смог сделать, два раза ошибку выдал, а через яндекс той же картой без проблем."
6715,профили,почему ковычки запрещены?
6716,профили,"Зачем нужно искать проблему в заполнении формы при её отправке, исправлять, переписывать и в итоге понять, что в автоматически заполненном названии организации русские кавычки «...» нужно заменить на другие “...” \nЕсли Вы сами переводите название фирмы с русского на английский, то и кавычки тоже меняйте !!!\nСпасибо"
6717,профили,"В разделе ""кто выдал паспорт"" не получилось ввести букву Î, т.к. ваша форма не поддерживает этот знак!!!!"
6718,профили,"У граждан не РФ в паспортах не факт, что есть ФИО на русском языке и не у всех в паспортах пишется отчество, тем более на русском языке."
6719,профили,"Ограничения по количеству символов не дает правильно оформлять адреса, \nне понятно из каких данный будут форироваться бухгалтерские документы, я их два раза заполнял. При заполнении не понятно нужно ли было указывать наименования, в разделе город - надо писать город? В Юр. адресе слово город указывается!!!"
6720,профили,Почему каждый раз нужны данные владельца услуги?!!!
6721,профили,С мобильного устройства не удалось заполнить дату рождения и дату выдачи паспорта. Только копировать-вставить.
6722,профили,На списке непонятны отличия профилей регисрационных данных.
6723,профили,"в примере с инексом укажите ПРОБЕЛ, он там обязателен, а в примере не видно."
6724,профили,"1) Сделать автокомплит адресов.\n2) Настроить валидацию и маску на телефон, мыло и т.д"
6725,профили,"Делать выпадашки на добавление города, улицы, и тд."
6726,профили,"При заполнении окон в Контактных данных, в окне ""Получатель"" пишу АО ЭГАТП и разные вариации этого. Окно подсвечивается красным и пишется ""Значение поля «Получатель» содержит недопустимые символы."" А какие допустимые? Почему нельзя сделать подсказку-шаблон, кучу времени потратил на разгадку этого ребуса. Догадался сейчас по новой открыть страницу настройки контактных данных. Это недоработка."
6727,профили,Не сохранялись изменения о контактных данных в профиле
6728,профили,"Всё отлично, но недоступно использование символов расширенной латиницы, что усложняет более точный ввод данных."
